qseqid	Genome_file	Sample	Jay_ID	Jay_Species	Species	Cohort	secondary_cluster	skani_9999	skani_999	MGS_ID	person_id	Fullpath	subject_id	contig_id	contig_full_header	contig_depth	contig_circular	plasmid	plasmid_seq_name	plasmid_length	plasmid_topology	plasmid_n_genes	plasmid_genetic_code	plasmid_score	plasmid_fdr	plasmid_n_hallmarks	plasmid_marker_enrichment	plasmid_conjugation_genes	plasmid_amr_genes	contig_length	subject_start	subject_end	sstrand	pident	length	qlen	slen	qcov	tcov	qcovs	qstart	qend	sstart	send	evalue	bitscore	mismatch	gapopen	stitle
02_Module_B_3683bp_n26	BP2_3_B5_FSA-042_G04	BP2_3_B5_FSA-042_G04	BP2_3_B5_FSA-042_G04	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	4948	3797	LL93_D05_8765	LL93_D05_8765	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/BP2_3_B5_FSA-042_G04.unicycler.fasta	BP2_3_B5_FSA-042_G04|contig000018|18	18	18 length=3682 depth=20.73x circular=true	20.73	true	1	BP2_3_B5_FSA-042_G04.unicycler_18	3705	No terminal repeats	7	11	0.9996	4e-04	1	3.1924			3682	1	3682	plus	97.884	3686	3683	3682	1	1	100	1	3683	1	3682	0	6285	71	4	BP2_3_B5_FSA-042_G04|contig000018|18 18 length=3682 depth=20.73x circular=true
02_Module_B_3683bp_n26	BP2_3_B5_FSA-042_H03	BP2_3_B5_FSA-042_H03	BP2_3_B5_FSA-042_H03	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	4949	3797	LL93_D05_8765	LL93_D05_8765	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/BP2_3_B5_FSA-042_H03.unicycler.fasta	BP2_3_B5_FSA-042_H03|contig000020|20	20	20 length=3683 depth=17.78x circular=true	17.78	true	0	BP2_3_B5_FSA-042_H03.unicycler_20	NA		NA	NA	NA	NA	NA	NA			3683	1	3683	plus	97.857	3687	3683	3683	1	1	100	1	3683	1	3683	0	6283	71	4	BP2_3_B5_FSA-042_H03|contig000020|20 20 length=3683 depth=17.78x circular=true
02_Module_B_3683bp_n26	BP2_3_B7_FSA-010_B03	BP2_3_B7_FSA-010_B03	BP2_3_B7_FSA-010_B03	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	6512	4822	LL49_H05_4542	LL49_H05_4542	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/BP2_3_B7_FSA-010_B03.unicycler.fasta	BP2_3_B7_FSA-010_B03|contig000033|33	33	33 length=3680 depth=16.52x circular=true	16.52	true	1	BP2_3_B7_FSA-010_B03.unicycler_33	99832	No terminal repeats	125	11	0.9996	4e-04	6	48.1493	B_traN;MOBV		3680	1	3680	plus	97.801	3684	3683	3680	1	1	100	1	3683	1	3680	0	6270	76	3	BP2_3_B7_FSA-010_B03|contig000033|33 33 length=3680 depth=16.52x circular=true
02_Module_B_3683bp_n26	BP2_3_B7_FSA-010_G01	BP2_3_B7_FSA-010_G01	BP2_3_B7_FSA-010_G01	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	6513	4822	LL49_H05_4542	LL49_H05_4542	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/BP2_3_B7_FSA-010_G01.unicycler.fasta	BP2_3_B7_FSA-010_G01|contig000030|30	30	30 length=3680 depth=16.97x circular=true	16.97	true	0	BP2_3_B7_FSA-010_G01.unicycler_30	NA		NA	NA	NA	NA	NA	NA			3680	1	3680	plus	97.801	3684	3683	3680	1	1	100	1	3683	1	3680	0	6270	76	3	BP2_3_B7_FSA-010_G01|contig000030|30 30 length=3680 depth=16.97x circular=true
02_Module_B_3683bp_n26	BP2_3_B7_FSA-010_G02	BP2_3_B7_FSA-010_G02	BP2_3_B7_FSA-010_G02	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	6512	4822	LL49_H05_4542	LL49_H05_4542	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/BP2_3_B7_FSA-010_G02.unicycler.fasta	BP2_3_B7_FSA-010_G02|contig000032|32	32	32 length=3680 depth=16.86x circular=true	16.86	true	1	BP2_3_B7_FSA-010_G02.unicycler_32	3704	No terminal repeats	5	11	0.9996	4e-04	2	1.7165	MOBV		3680	1	3680	plus	97.801	3684	3683	3680	1	1	100	1	3683	1	3680	0	6270	76	3	BP2_3_B7_FSA-010_G02|contig000032|32 32 length=3680 depth=16.86x circular=true
02_Module_B_3683bp_n26	BP2_3_H10_FSA-001_A06	BP2_3_H10_FSA-001_A06	BP2_3_H10_FSA-001_A06	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	6130	4543	LL93_B04_8755	LL93_B04_8755	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/BP2_3_H10_FSA-001_A06.unicycler.fasta	BP2_3_H10_FSA-001_A06|contig000022|22	22	22 length=3624 depth=8.45x circular=true	8.45	true	0	BP2_3_H10_FSA-001_A06.unicycler_22	NA		NA	NA	NA	NA	NA	NA			3624	1	3589	plus	90.861	3600	3683	3624	0.972033668205268	0.990342163355408	97	1	3580	1	3589	0	4979	298	13	BP2_3_H10_FSA-001_A06|contig000022|22 22 length=3624 depth=8.45x circular=true
02_Module_B_3683bp_n26	BP2_3_H10_FSA-001_E05	BP2_3_H10_FSA-001_E05	BP2_3_H10_FSA-001_E05	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	6130	4543	LL93_B04_8755	LL93_B04_8755	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/BP2_3_H10_FSA-001_E05.unicycler.fasta	BP2_3_H10_FSA-001_E05|contig000020|20	20	20 length=3624 depth=13.39x circular=true	13.39	true	0	BP2_3_H10_FSA-001_E05.unicycler_20	NA		NA	NA	NA	NA	NA	NA			3624	1	3589	plus	90.833	3600	3683	3624	0.972033668205268	0.990342163355408	97	1	3580	1	3589	0	4974	299	13	BP2_3_H10_FSA-001_E05|contig000020|20 20 length=3624 depth=13.39x circular=true
02_Module_B_3683bp_n26	BP2_3_H11_FSA-108_A08	BP2_3_H11_FSA-108_A08	BP2_3_H11_FSA-108_A08	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	5367	4049	LL45_G11_4205	LL45_G11_4205	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/BP2_3_H11_FSA-108_A08.unicycler.fasta	BP2_3_H11_FSA-108_A08|contig000047|47	47	47 length=3680 depth=24.89x circular=true	24.89	true	0	BP2_3_H11_FSA-108_A08.unicycler_47	NA		NA	NA	NA	NA	NA	NA			3680	1	3680	plus	97.856	3684	3683	3680	1	1	100	1	3683	1	3680	0	6279	74	3	BP2_3_H11_FSA-108_A08|contig000047|47 47 length=3680 depth=24.89x circular=true
02_Module_B_3683bp_n26	BP2_3_H7_FSA-037_D12	BP2_3_H7_FSA-037_D12	BP2_3_H7_FSA-037_D12	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	5652	4224	LL3_C01_114	LL3_C01_114	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/BP2_3_H7_FSA-037_D12.unicycler.fasta	BP2_3_H7_FSA-037_D12|contig000021|21	21	21 length=3624 depth=10.96x circular=true	10.96	true	1	BP2_3_H7_FSA-037_D12.unicycler_21	3647	No terminal repeats	7	11	0.9996	4e-04	1	1.5179			3624	1	3589	plus	90.694	3600	3683	3624	0.972033668205268	0.990342163355408	97	1	3580	1	3589	0	4952	304	13	BP2_3_H7_FSA-037_D12|contig000021|21 21 length=3624 depth=10.96x circular=true
02_Module_B_3683bp_n26	BP2_3_H7_FSA-037_F12	BP2_3_H7_FSA-037_F12	BP2_3_H7_FSA-037_F12	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	5652	4224	LL3_C01_114	LL3_C01_114	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/BP2_3_H7_FSA-037_F12.unicycler.fasta	BP2_3_H7_FSA-037_F12|contig000020|20	20	20 length=3624 depth=13.68x circular=true	13.68	true	1	BP2_3_H7_FSA-037_F12.unicycler_20	3678	No terminal repeats	8	11	0.9996	4e-04	0	7.3097			3624	1	3589	plus	90.694	3600	3683	3624	0.972033668205268	0.990342163355408	97	1	3580	1	3589	0	4952	304	13	BP2_3_H7_FSA-037_F12|contig000020|20 20 length=3624 depth=13.68x circular=true
02_Module_B_3683bp_n26	BP2_3_H8_FSA-003_D05	BP2_3_H8_FSA-003_D05	BP2_3_H8_FSA-003_D05	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	6133	4546	LL93_B04_8755	LL93_B04_8755	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/BP2_3_H8_FSA-003_D05.unicycler.fasta	BP2_3_H8_FSA-003_D05|contig000025|25	25	25 length=3624 depth=29.52x circular=true	29.52	true	1	BP2_3_H8_FSA-003_D05.unicycler_25	3678	No terminal repeats	6	11	0.9996	4e-04	2	1.5248	MOBV		3624	1	3589	plus	90.861	3600	3683	3624	0.972033668205268	0.990342163355408	97	1	3580	1	3589	0	4979	298	13	BP2_3_H8_FSA-003_D05|contig000025|25 25 length=3624 depth=29.52x circular=true
02_Module_B_3683bp_n26	BP2_3_H8_FSA-003_E06	BP2_3_H8_FSA-003_E06	BP2_3_H8_FSA-003_E06	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	6130	4543	LL93_B04_8755	LL93_B04_8755	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/BP2_3_H8_FSA-003_E06.unicycler.fasta	BP2_3_H8_FSA-003_E06|contig000044|44	44	44 length=3624 depth=13.00x circular=true	13	true	1	BP2_3_H8_FSA-003_E06.unicycler_44	3647	No terminal repeats	7	11	0.9996	4e-04	1	0.56			3624	1	3589	plus	90.833	3600	3683	3624	0.972033668205268	0.990342163355408	97	1	3580	1	3589	0	4974	299	13	BP2_3_H8_FSA-003_E06|contig000044|44 44 length=3624 depth=13.00x circular=true
02_Module_B_3683bp_n26	BP2_3_H9_FSA-045_E03	BP2_3_H9_FSA-045_E03	BP2_3_H9_FSA-045_E03	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	6864	5067	LL35_A02_3158	LL35_A02_3158	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/BP2_3_H9_FSA-045_E03.unicycler.fasta	BP2_3_H9_FSA-045_E03|contig000026|26	26	26 length=3624 depth=18.20x circular=true	18.2	true	0	BP2_3_H9_FSA-045_E03.unicycler_26	NA		NA	NA	NA	NA	NA	NA			3624	1	3589	plus	90.583	3600	3683	3624	0.972033668205268	0.990342163355408	97	1	3580	1	3589	0	4934	308	13	BP2_3_H9_FSA-045_E03|contig000026|26 26 length=3624 depth=18.20x circular=true
02_Module_B_3683bp_n26	BP2_3_H9_FSA-045_H03	BP2_3_H9_FSA-045_H03	BP2_3_H9_FSA-045_H03	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	6798	5019	LL35_A02_3158	LL35_A02_3158	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/BP2_3_H9_FSA-045_H03.unicycler.fasta	BP2_3_H9_FSA-045_H03|contig000037|37	37	37 length=3624 depth=12.19x circular=true	12.19	true	1	BP2_3_H9_FSA-045_H03.unicycler_37	3678	No terminal repeats	5	11	0.9996	4e-04	1	3.0217	MOBB		3624	1	3589	plus	90.583	3600	3683	3624	0.972033668205268	0.990342163355408	97	1	3580	1	3589	0	4934	308	13	BP2_3_H9_FSA-045_H03|contig000037|37 37 length=3624 depth=12.19x circular=true
02_Module_B_3683bp_n26	BP2_3_M6_FSA-126_E11	BP2_3_M6_FSA-126_E11	BP2_3_M6_FSA-126_E11	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	6346	4705	LL24_G02_2196	LL24_G02_2196	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/BP2_3_M6_FSA-126_E11.unicycler.fasta	BP2_3_M6_FSA-126_E11|contig000019|19	19	19 length=3624 depth=16.73x circular=true	16.73	true	1	BP2_3_M6_FSA-126_E11.unicycler_19	3678	No terminal repeats	7	11	0.9988	4e-04	2	3.363	MOBP1		3624	1	3589	plus	90.611	3600	3683	3624	0.972033668205268	0.990342163355408	97	1	3580	1	3589	0	4938	307	13	BP2_3_M6_FSA-126_E11|contig000019|19 19 length=3624 depth=16.73x circular=true
02_Module_B_3683bp_n26	BP2_3_M8_FSA-059_E07	BP2_3_M8_FSA-059_E07	BP2_3_M8_FSA-059_E07	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	5661	4230	LL91_A09_8602	LL91_A09_8602	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/BP2_3_M8_FSA-059_E07.unicycler.fasta	BP2_3_M8_FSA-059_E07|contig000038|38	38	38 length=3680 depth=38.04x circular=true	38.04	true	1	BP2_3_M8_FSA-059_E07.unicycler_38	3735	No terminal repeats	6	11	0.9996	3e-04	0	3.6225			3680	1	3680	plus	97.503	3684	3683	3680	1	1	100	1	3683	1	3680	0	6221	87	3	BP2_3_M8_FSA-059_E07|contig000038|38 38 length=3680 depth=38.04x circular=true
02_Module_B_3683bp_n26	BP2_4_J4_FSA-029_D02	BP2_4_J4_FSA-029_D02	BP2_4_J4_FSA-029_D02	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	6607	4889	LL90_D08_8498	LL90_D08_8498	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/BP2_4_J4_FSA-029_D02.unicycler.fasta	BP2_4_J4_FSA-029_D02|contig000010|10	10	10 length=3624 depth=9.47x circular=true	9.47	true	0	BP2_4_J4_FSA-029_D02.unicycler_10	NA		NA	NA	NA	NA	NA	NA			3624	1	3589	plus	90.833	3600	3683	3624	0.972033668205268	0.990342163355408	97	1	3580	1	3589	0	4974	299	13	BP2_4_J4_FSA-029_D02|contig000010|10 10 length=3624 depth=9.47x circular=true
02_Module_B_3683bp_n26	BP2_4_X4_IBD-001_E08	BP2_4_X4_IBD-001_E08	BP2_4_X4_IBD-001_E08	Bifidobacterium_longum	s__Bifidobacterium longum	RISEUP	338_1	6726	4961	p002	p002	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/BP2_4_X4_IBD-001_E08.unicycler.fasta	BP2_4_X4_IBD-001_E08|contig000029|29	29	29 length=3624 depth=11.19x circular=true	11.19	true	1	BP2_4_X4_IBD-001_E08.unicycler_29	3678	No terminal repeats	6	11	0.9996	4e-04	0	1.4832			3624	1	3589	plus	90.694	3600	3683	3624	0.972033668205268	0.990342163355408	97	1	3580	1	3589	0	4952	304	13	BP2_4_X4_IBD-001_E08|contig000029|29 29 length=3624 depth=11.19x circular=true
02_Module_B_3683bp_n26	BP2_4_X5_IBD-008_C08	BP2_4_X5_IBD-008_C08	BP2_4_X5_IBD-008_C08	Bifidobacterium_longum	s__Bifidobacterium longum	RISEUP	338_1	6292	4670	p023	p023	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/BP2_4_X5_IBD-008_C08.unicycler.fasta	BP2_4_X5_IBD-008_C08|contig000020|20	20	20 length=3680 depth=9.03x circular=true	9.03	true	0	BP2_4_X5_IBD-008_C08.unicycler_20	NA		NA	NA	NA	NA	NA	NA			3680	1	3680	plus	97.828	3684	3683	3680	1	1	100	1	3683	1	3680	0	6275	75	3	BP2_4_X5_IBD-008_C08|contig000020|20 20 length=3680 depth=9.03x circular=true
02_Module_B_3683bp_n26	BP2_4_X5_IBD-008_F10	BP2_4_X5_IBD-008_F10	BP2_4_X5_IBD-008_F10	Enterococcus_B_hirae	s__Enterococcus_B hirae	RISEUP	224_1	594	508	p021	p021	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/BP2_4_X5_IBD-008_F10.unicycler.fasta	BP2_4_X5_IBD-008_F10|contig000032|32	32	32 length=3680 depth=0.36x circular=true	0.36	true	1	BP2_4_X5_IBD-008_F10.unicycler_32	3704	No terminal repeats	5	11	0.9997	3e-04	0	2.8995			3680	1	3680	plus	97.774	3684	3683	3680	1	1	100	1	3683	1	3680	0	6266	77	3	BP2_4_X5_IBD-008_F10|contig000032|32 32 length=3680 depth=0.36x circular=true
02_Module_B_3683bp_n26	BP2_4_X7_FSA-066_C03	BP2_4_X7_FSA-066_C03	BP2_4_X7_FSA-066_C03	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	5092	3879	LL93_H09_8801	LL93_H09_8801	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/BP2_4_X7_FSA-066_C03.unicycler.fasta	BP2_4_X7_FSA-066_C03|contig000017|17	17	17 length=3624 depth=9.97x circular=true	9.97	true	1	BP2_4_X7_FSA-066_C03.unicycler_17	3678	No terminal repeats	8	11	0.9996	4e-04	1	2.4003			3624	1	3589	plus	90.944	3600	3683	3624	0.972033668205268	0.990342163355408	97	1	3580	1	3589	0	4993	295	13	BP2_4_X7_FSA-066_C03|contig000017|17 17 length=3624 depth=9.97x circular=true
02_Module_B_3683bp_n26	GA-13_B09	GA-13_B09	GA-13_B09	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	5966	4431	LL93_H04_8761	LL93_H04_8761	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/GA-13_B09.unicycler.fasta	GA-13_B09|contig000026|26	26	26 length=3682 depth=11.95x circular=true	11.95	true	1	GA-13_B09.unicycler_26	3720	No terminal repeats	6	11	0.9997	3e-04	0	4.6239			3682	1	3682	plus	96.419	3686	3683	3682	1	1	100	1	3683	1	3682	0	6037	125	5	GA-13_B09|contig000026|26 26 length=3682 depth=11.95x circular=true
02_Module_B_3683bp_n26	GA-13_E03	GA-13_E03	GA-13_E03	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	6512	4822	LL49_H05_4542	LL49_H05_4542	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/GA-13_E03.unicycler.fasta	GA-13_E03|contig000024|24	24	24 length=3680 depth=19.83x circular=true	19.83	true	1	GA-13_E03.unicycler_24	3735	No terminal repeats	3	11	0.9996	4e-04	0	1.7183			3680	1	3680	plus	97.801	3684	3683	3680	1	1	100	1	3683	1	3680	0	6270	76	3	GA-13_E03|contig000024|24 24 length=3680 depth=19.83x circular=true
02_Module_B_3683bp_n26	GA-13_G10	GA-13_G10	GA-13_G10	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	5781	4309	M2739_FSK	M2739_FSK	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/GA-13_G10.unicycler.fasta	GA-13_G10|contig000031|31	31	31 length=3624 depth=18.19x circular=true	18.19	true	1	GA-13_G10.unicycler_31	3678	No terminal repeats	4	11	0.9995	4e-04	1	5.0323			3624	1	3589	plus	90.917	3600	3683	3624	0.972033668205268	0.990342163355408	97	1	3580	1	3589	0	4988	296	13	GA-13_G10|contig000031|31 31 length=3624 depth=18.19x circular=true
02_Module_B_3683bp_n26	GA-BL-13_A05	GA-BL-13_A05	GA-BL-13_A05	Bifidobacterium_longum	s__Bifidobacterium longum	RISEUP	338_1	6082	4513	p067	p067	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/GA-BL-13_A05.unicycler.fasta	GA-BL-13_A05|contig000033|33	33	33 length=3683 depth=43.22x circular=true	43.22	true	1	GA-BL-13_A05.unicycler_33	5018	No terminal repeats	10	11	0.9997	3e-04	0	8.9089			3683	1	3683	plus	100	3683	3683	3683	1	1	100	1	3683	1	3683	0	6643	0	0	GA-BL-13_A05|contig000033|33 33 length=3683 depth=43.22x circular=true
02_Module_B_3683bp_n26	GA-BL-13_B04	GA-BL-13_B04	GA-BL-13_B04	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	5779	4308	M2739_FSK	M2739_FSK	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/GA-BL-13_B04.unicycler.fasta	GA-BL-13_B04|contig000108|108	108	108 length=3624 depth=207.23x circular=true	207.23	true	1	GA-BL-13_B04.unicycler_108	3678	No terminal repeats	5	11	0.9989	4e-04	0	0.4127			3624	1	3589	plus	90.917	3600	3683	3624	0.972033668205268	0.990342163355408	97	1	3580	1	3589	0	4988	296	13	GA-BL-13_B04|contig000108|108 108 length=3624 depth=207.23x circular=true
02_Module_B_3683bp_n26	GA-BL-13_G02	GA-BL-13_G02	GA-BL-13_G02	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	6103	4522	LL94_D06_8870	LL94_D06_8870	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/GA-BL-13_G02.unicycler.fasta	GA-BL-13_G02|contig000039|39	39	39 length=3623 depth=9.93x circular=true	9.93	true	1	GA-BL-13_G02.unicycler_39	3677	No terminal repeats	6	11	0.9996	3e-04	0	5.1548			3623	1	3588	plus	90.611	3600	3683	3623	0.972033668205268	0.990339497653878	97	1	3580	1	3588	0	4935	306	14	GA-BL-13_G02|contig000039|39 39 length=3623 depth=9.93x circular=true
02_Module_B_3683bp_n26	IBIF-02_A07	IBIF-02_A07	IBIF-02_A07	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	5578	4180	LL41_B06_3776	LL41_B06_3776	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/IBIF-02_A07.unicycler.fasta	IBIF-02_A07|contig000182|182	182	182 length=3664 depth=14.66x circular=true	14.66	true	0	IBIF-02_A07.unicycler_182	NA		NA	NA	NA	NA	NA	NA			3664	1	3664	plus	94.581	3691	3683	3664	1	1	100	1	3683	1	3664	0	5755	165	7	IBIF-02_A07|contig000182|182 182 length=3664 depth=14.66x circular=true
02_Module_B_3683bp_n26	IBIF-02_A08	IBIF-02_A08	IBIF-02_A08	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	5577	4180	LL41_B06_3776	LL41_B06_3776	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/IBIF-02_A08.unicycler.fasta	IBIF-02_A08|contig000162|162	162	162 length=3694 depth=16.54x	16.54		0	IBIF-02_A08.unicycler_162	NA		NA	NA	NA	NA	NA	NA			3694	1	3510	minus	94.993	3515	3683	3694	0.952212869942981	0.95018949648078	99	1	3507	3510	1	0	5531	163	6	IBIF-02_A08|contig000162|162 162 length=3694 depth=16.54x
02_Module_B_3683bp_n26	IBIF-02_B07	IBIF-02_B07	IBIF-02_B07	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	5578	4180	LL41_B06_3776	LL41_B06_3776	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/IBIF-02_B07.unicycler.fasta	IBIF-02_B07|contig000153|153	153	153 length=3664 depth=13.26x circular=true	13.26	true	1	IBIF-02_B07.unicycler_153	3719	No terminal repeats	10	11	0.9975	4e-04	0	2.0428			3664	1	3664	plus	94.581	3691	3683	3664	1	1	100	1	3683	1	3664	0	5755	165	7	IBIF-02_B07|contig000153|153 153 length=3664 depth=13.26x circular=true
02_Module_B_3683bp_n26	IBIF-02_B08	IBIF-02_B08	IBIF-02_B08	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	5579	4180	LL41_B06_3776	LL41_B06_3776	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/IBIF-02_B08.unicycler.fasta	IBIF-02_B08|contig000108|108	108	108 length=3642 depth=17.76x	17.76		0	IBIF-02_B08.unicycler_108	NA		NA	NA	NA	NA	NA	NA			3642	112	3642	plus	94.994	3536	3683	3642	0.957914743415694	0.969522240527183	99	1	3528	112	3642	0	5564	164	6	IBIF-02_B08|contig000108|108 108 length=3642 depth=17.76x
02_Module_B_3683bp_n26	IBIF-02_C07	IBIF-02_C07	IBIF-02_C07	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	5579	4180	LL41_B06_3776	LL41_B06_3776	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/IBIF-02_C07.unicycler.fasta	IBIF-02_C07|contig000101|101	101	101 length=3642 depth=16.29x	16.29		0	IBIF-02_C07.unicycler_101	NA		NA	NA	NA	NA	NA	NA			3642	1	3531	minus	94.994	3536	3683	3642	0.957914743415694	0.969522240527183	99	1	3528	3531	1	0	5564	164	6	IBIF-02_C07|contig000101|101 101 length=3642 depth=16.29x
02_Module_B_3683bp_n26	IBIF-02_C08	IBIF-02_C08	IBIF-02_C08	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	5579	4180	LL41_B06_3776	LL41_B06_3776	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/IBIF-02_C08.unicycler.fasta	IBIF-02_C08|contig000128|128	128	128 length=3664 depth=14.63x circular=true	14.63	true	1	IBIF-02_C08.unicycler_128	3719	No terminal repeats	4	11	0.9614	6e-04	0	0.8075			3664	1	3664	plus	94.581	3691	3683	3664	1	1	100	1	3683	1	3664	0	5755	165	7	IBIF-02_C08|contig000128|128 128 length=3664 depth=14.63x circular=true
02_Module_B_3683bp_n26	IBIF-02_D07	IBIF-02_D07	IBIF-02_D07	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	5575	4180	LL41_B06_3776	LL41_B06_3776	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/IBIF-02_D07.unicycler.fasta	IBIF-02_D07|contig000100|100	100	100 length=3664 depth=16.71x circular=true	16.71	true	0	IBIF-02_D07.unicycler_100	NA		NA	NA	NA	NA	NA	NA			3664	1	3664	plus	94.581	3691	3683	3664	1	1	100	1	3683	1	3664	0	5755	165	7	IBIF-02_D07|contig000100|100 100 length=3664 depth=16.71x circular=true
02_Module_B_3683bp_n26	IBIF-02_D08	IBIF-02_D08	IBIF-02_D08	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	5575	4180	LL41_B06_3776	LL41_B06_3776	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/IBIF-02_D08.unicycler.fasta	IBIF-02_D08|contig000183|183	183	183 length=3664 depth=10.91x circular=true	10.91	true	1	IBIF-02_D08.unicycler_183	3719	No terminal repeats	4	11	0.714	0.0011	0	0.4367			3664	1	3664	plus	94.581	3691	3683	3664	1	1	100	1	3683	1	3664	0	5755	165	7	IBIF-02_D08|contig000183|183 183 length=3664 depth=10.91x circular=true
02_Module_B_3683bp_n26	IBIF-02_E07	IBIF-02_E07	IBIF-02_E07	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	5577	4180	LL41_B06_3776	LL41_B06_3776	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/IBIF-02_E07.unicycler.fasta	IBIF-02_E07|contig000120|120	120	120 length=3642 depth=15.46x	15.46		0	IBIF-02_E07.unicycler_120	NA		NA	NA	NA	NA	NA	NA			3642	111	3642	plus	94.996	3537	3683	3642	0.958186261200109	0.969796814936848	99	1	3529	111	3642	0	5566	164	6	IBIF-02_E07|contig000120|120 120 length=3642 depth=15.46x
