species	skani9999_kept_samples	gene	af	lrt_pvalue	fdr	beta	direction	in_hgt_region	hgt_gene_instances	hgt_rows	max_overlap_bp
Bifidobacterium_adolescentis__335_1	2043	Beta-glucosidase	9.58E-01	3.91E-03	0.0215216	-9.64E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_7297	8.37E-02	3.94E-03	0.0216604	-1.27E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_8331	1.45E-01	3.95E-03	0.0216891	-8.54E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_4219	1.76E-02	3.99E-03	0.0218822	1.38E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_2927	2.94E-02	4.02E-03	0.0220201	1.15E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_1027	1.32E-02	4.03E-03	0.0220482	1.79E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_4066	5.15E-01	4.04E-03	0.0220511	5.63E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_8553	2.20E-02	4.05E-03	0.0220511	1.35E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_3496	3.22E-01	4.05E-03	0.0220511	1.28E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	Sucrose transporter	1.39E-01	4.05E-03	0.0220511	7.93E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	DUF4234 domain-containing protein	1.39E-01	4.18E-03	0.0227316	-7.67E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_3812	3.62E-01	4.20E-03	0.0228129	1.40E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	UPF0210 protein BLA_0552	5.54E-01	4.21E-03	0.0228399	-5.00E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	dnaE	9.82E-01	4.22E-03	0.0228667	-1.31E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_10211	1.91E-02	4.39E-03	0.0237029	1.38E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_8932	9.40E-02	4.39E-03	0.0237029	-1.25E+00	Health	TRUE	1	1	429
Bifidobacterium_adolescentis__335_1	2043	DUF3311 domain-containing protein	7.24E-02	4.39E-03	0.0237029	8.97E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	Tail fiber protein	1.16E-01	4.45E-03	0.0239697	-9.17E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_8318	6.12E-02	4.45E-03	0.0239697	8.52E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_1045	1.96E-02	4.47E-03	0.0240203	1.28E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_816	5.09E-01	4.47E-03	0.0240203	5.11E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_7602	1.37E-01	4.56E-03	0.0244459	-8.68E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_1604	2.52E-01	4.56E-03	0.0244459	-7.77E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	Hypoyhetical protein	5.43E-02	4.59E-03	0.0245442	1.10E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_8539	3.03E-02	4.60E-03	0.0245442	1.19E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_6057	1.57E-01	4.60E-03	0.0245442	8.30E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	glyA	5.19E-01	4.60E-03	0.0245442	5.13E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_9063	1.10E-01	4.64E-03	0.0247285	7.51E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	DUF736 domain-containing protein	4.11E-02	4.65E-03	0.0247526	1.02E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_3997	9.15E-02	4.73E-03	0.0251489	-1.40E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_7331	3.13E-02	4.75E-03	0.0252257	-1.70E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_1036	2.64E-02	4.77E-03	0.0253022	1.16E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_2187	3.28E-02	4.83E-03	0.0255905	-1.71E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	DUF4417 domain-containing protein	1.19E-01	4.86E-03	0.0257122	-8.88E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_8864	1.77E-01	4.87E-03	0.0257122	-8.73E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	Excisionase from transposon Tn916	6.61E-02	4.87E-03	0.0257122	8.09E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_11896	3.72E-02	4.92E-03	0.0259158	1.11E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	helix-turn-helix transcriptional regulator	3.72E-02	4.92E-03	0.0259158	1.11E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_11745	9.86E-01	4.94E-03	0.0259909	-1.50E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_5191	1.16E-01	4.97E-03	0.0261184	-1.23E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_11770	4.34E-01	5.02E-03	0.0263506	-5.84E-01	Health	TRUE	1	8	249
Bifidobacterium_adolescentis__335_1	2043	Methylase of polypeptide chain release factors	2.69E-01	5.12E-03	0.0268444	5.16E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_3848	7.24E-02	5.17E-03	0.0270128	-1.16E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	DUF3849 domain-containing protein	5.34E-02	5.17E-03	0.0270128	9.10E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_1532	9.69E-02	5.17E-03	0.0270128	8.33E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_13437	1.03E-02	5.26E-03	0.0274514	1.97E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	Ftsk-gamma domain-containing protein	6.41E-02	5.29E-03	0.0275649	-1.38E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_8465	1.28E-01	5.30E-03	0.0275649	6.92E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_4131	2.79E-01	5.30E-03	0.0275649	-5.85E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_2234	2.58E-01	5.31E-03	0.0275852	-5.92E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	MgtE-N domain-containing protein	2.84E-02	5.35E-03	0.0277612	1.23E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	UDP-glucose 4-epimerase	4.35E-01	5.43E-03	0.0281441	-5.26E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_3640	2.20E-02	5.50E-03	0.0284743	1.16E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_10696	5.48E-02	5.51E-03	0.0284935	1.07E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	Carbohydrate-binding protein with CBM35 doain	9.94E-02	5.52E-03	0.0285127	-9.77E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_4277	7.29E-02	5.56E-03	0.0286866	-1.07E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_240	9.84E-01	5.64E-03	0.0290662	-1.36E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_11810	2.69E-02	5.70E-03	0.029342	1.23E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_6036	4.43E-01	5.75E-03	0.0295658	4.82E-01	IBD	TRUE	13	13	1365
Bifidobacterium_adolescentis__335_1	2043	group_1094	5.78E-02	5.77E-03	0.029635	-1.60E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	pilB	5.35E-01	5.84E-03	0.0299606	5.46E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_6121	7.83E-02	5.85E-03	0.0299779	-9.69E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_2728	1.29E-01	5.87E-03	0.0300464	-8.32E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_4867	2.29E-01	5.99E-03	0.0306261	-6.60E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_6032	4.43E-01	6.01E-03	0.0306937	4.81E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_3592	3.33E-02	6.02E-03	0.0307101	1.05E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_9049	1.19E-01	6.04E-03	0.0307775	7.05E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_920	1.59E-01	6.12E-03	0.0311501	6.23E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_3280	8.03E-02	6.19E-03	0.031471	-1.24E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	DUF3990 domain-containing protein	4.45E-01	6.25E-03	0.0317405	-4.84E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	DUF2489 domain-containing protein	8.37E-02	6.27E-03	0.0318064	7.39E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_3686	1.82E-01	6.32E-03	0.0320242	-6.49E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_5703	7.88E-02	6.40E-03	0.0323571	8.36E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_7279	1.66E-01	6.40E-03	0.0323571	-7.70E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_2127	9.54E-02	6.41E-03	0.0323716	-1.01E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	MBL fold metallo-hydrolase	5.84E-01	6.48E-03	0.0326886	-5.58E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	KAP NTPase domain-containing protein	8.57E-02	6.51E-03	0.0328034	7.28E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_4631	2.30E-02	6.54E-03	0.032918	1.10E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_3009	1.08E-02	6.56E-03	0.032982	1.69E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_2732	3.09E-01	6.59E-03	0.0330961	-5.66E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	APC family amino acid-polyamine-organocation transporter	3.84E-01	6.63E-03	0.0332601	4.83E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_2269	8.61E-02	6.65E-03	0.0333236	7.98E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	Phosphoenolpyruvate carboxylase	9.38E-01	6.69E-03	0.0334131	1.33E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_8313	2.79E-02	6.69E-03	0.0334131	1.20E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_908	2.08E-01	6.69E-03	0.0334131	-6.89E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_1867	3.06E-01	6.74E-03	0.0336016	-5.39E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	Phage holin	6.22E-02	6.75E-03	0.0336016	7.95E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_9752	6.22E-02	6.75E-03	0.0336016	7.95E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_8605	1.05E-01	6.77E-03	0.0336642	-1.11E+00	Health	TRUE	5	13	249
Bifidobacterium_adolescentis__335_1	2043	group_3703	1.57E-02	6.79E-03	0.0337266	1.39E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	DNA-directed RNA polymerase subunit omega	3.28E-02	6.88E-03	0.0340989	1.03E+00	IBD	TRUE	5	8	417
Bifidobacterium_adolescentis__335_1	2043	group_14809	3.28E-02	6.88E-03	0.0340989	1.03E+00	IBD	TRUE	5	8	537
Bifidobacterium_adolescentis__335_1	2043	group_527	1.22E-02	6.90E-03	0.0341607	1.39E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_6291	9.83E-01	6.92E-03	0.0341971	-1.28E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	DNA-directed RNA polymerase	1.76E-01	6.93E-03	0.0341971	-6.81E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	IstB-like ATP-binding protein	1.41E-01	6.93E-03	0.0341971	6.29E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_3250	1.57E-02	6.99E-03	0.0344182	1.32E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_1766	9.20E-02	6.99E-03	0.0344182	-1.22E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_8352	1.96E-02	7.14E-03	0.0351186	1.19E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	Endo-1,4-beta-mannanase	1.83E-01	7.16E-03	0.0351787	-6.50E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_3073	1.62E-02	7.22E-03	0.0353968	1.37E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_874	9.06E-02	7.22E-03	0.0353968	-9.66E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	SGL domain-containing protein	3.89E-01	7.28E-03	0.0356138	-1.00E+00	Health	TRUE	10	13	420
Bifidobacterium_adolescentis__335_1	2043	group_4299	1.53E-01	7.28E-03	0.0356138	-8.79E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	Metallophosphoesterase	1.13E-02	7.36E-03	0.0359663	1.51E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_9005	9.59E-02	7.41E-03	0.0361717	7.06E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_10840	3.33E-02	7.43E-03	0.0361913	1.02E+00	IBD	TRUE	5	8	159
Bifidobacterium_adolescentis__335_1	2043	group_14810	3.33E-02	7.43E-03	0.0361913	1.02E+00	IBD	TRUE	5	8	192
Bifidobacterium_adolescentis__335_1	2043	group_2224	3.43E-02	7.50E-03	0.036493	-1.58E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_4285	7.15E-02	7.52E-03	0.0365511	-1.55E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	GRAM-POS-ANCHORING domain-containing protein	6.22E-02	7.53E-03	0.0365605	-1.19E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	Dihydroorotate dehydrogenase electron transfer subunit	9.85E-01	7.54E-03	0.0365698	-1.40E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_3003	7.01E-01	7.56E-03	0.0366276	6.85E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_2597	1.29E-01	7.57E-03	0.0366369	-9.32E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	SGNH-hydro domain-containing protein	4.99E-02	7.60E-03	0.0367428	1.24E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	Integron gene cassette protein	6.17E-01	7.65E-03	0.0369451	5.40E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_1940	3.52E-01	7.77E-03	0.0374847	4.78E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	DEAD/DEAH box helicase	9.35E-01	7.83E-03	0.0377339	-8.05E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	Bifunctional short chain isoprenyl diphosphate synthase	9.86E-01	7.92E-03	0.0380866	-1.37E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	Coproporphyrinogen III oxidase	5.58E-02	7.92E-03	0.0380866	9.07E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_852	6.22E-02	7.93E-03	0.0380943	-1.54E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_125	7.10E-02	7.94E-03	0.0381019	7.55E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_7377	7.24E-02	7.98E-03	0.0381073	7.96E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_5721	4.41E-02	7.99E-03	0.0381073	1.05E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	Tape measure domain protein	1.47E-02	8.00E-03	0.0381073	1.42E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_12034	1.47E-02	8.00E-03	0.0381073	1.42E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_8449	1.47E-02	8.00E-03	0.0381073	1.42E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	Structural phage protein	1.47E-02	8.00E-03	0.0381073	1.42E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_9765	1.47E-02	8.00E-03	0.0381073	1.42E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_11066	1.37E-02	8.01E-03	0.0381148	1.48E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_3373	5.43E-02	8.06E-03	0.0382723	8.41E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_4468	5.06E-01	8.06E-03	0.0382723	-5.17E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	YD repeat-containing protein	7.29E-02	8.09E-03	0.0383746	-9.65E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	HK97 family phage prohead protease	7.29E-02	8.10E-03	0.0383818	7.14E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	AAA ATPase domain-containing protein	3.96E-02	8.12E-03	0.0384364	-1.55E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_378	2.20E-02	8.14E-03	0.0384908	1.23E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_425	3.13E-02	8.19E-03	0.0386869	1.15E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_3685	8.15E-01	8.21E-03	0.0387409	6.20E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_5551	9.84E-01	8.23E-03	0.0387949	-1.36E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	ATP-dependent helicase	9.84E-01	8.25E-03	0.0388084	-1.28E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_4283	7.59E-02	8.25E-03	0.0388084	-1.09E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	DUF3188 domain-containing protein	4.41E-02	8.29E-03	0.0389561	9.60E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_1062	1.57E-01	8.30E-03	0.0389627	-7.95E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_4447	2.01E-02	8.51E-03	0.0398715	1.16E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_5079	2.06E-02	8.52E-03	0.0398715	1.23E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_1407	9.40E-02	8.52E-03	0.0398715	-9.48E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_9443	1.08E-02	8.54E-03	0.0399238	1.62E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_3217	2.01E-02	8.63E-03	0.040303	1.18E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_1809	2.15E-02	8.70E-03	0.0405881	1.24E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_5212	6.17E-01	8.73E-03	0.0406861	5.32E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_12149	5.14E-02	8.83E-03	0.0410677	-1.49E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	DUF2313 domain-containing protein	1.05E-01	8.83E-03	0.0410677	-1.10E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_5076	9.74E-01	8.90E-03	0.0413508	-1.14E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	DUF4379 domain-containing protein	1.24E-01	8.92E-03	0.0414012	7.43E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	hypothetical protein	9.86E-01	8.96E-03	0.0415018	-1.28E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	Transcription elongation factor	8.76E-02	8.96E-03	0.0415018	7.08E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_2520	1.10E-01	9.05E-03	0.0418759	-8.62E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_5755	1.66E-02	9.10E-03	0.0420643	1.24E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_10098	2.10E-02	9.16E-03	0.0422124	-1.65E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_794	9.59E-02	9.16E-03	0.0422124	-9.92E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	Ion-trans domain-containing protein	3.13E-01	9.16E-03	0.0422124	9.72E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	DUF4243 domain-containing protein	3.02E-01	9.18E-03	0.0422187	-9.38E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_3734	2.16E-01	9.18E-03	0.0422187	-6.11E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	phage major capsid protein	1.15E-01	9.20E-03	0.0422249	7.28E-01	IBD	TRUE	3	3	885
Bifidobacterium_adolescentis__335_1	2043	Sugar ABC transporter	1.22E-01	9.20E-03	0.0422249	6.66E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_2852	2.03E-01	9.37E-03	0.0429616	-6.85E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_90	6.71E-02	9.38E-03	0.042964	-1.29E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_805	3.49E-01	9.39E-03	0.0429664	4.71E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_9883	2.40E-02	9.43E-03	0.0430647	-1.63E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_4767	1.22E-01	9.44E-03	0.0430647	6.63E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	Acyl-CoA reductase	3.25E-01	9.44E-03	0.0430647	-5.20E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	MazG-like nucleotide pyrophosphohydrolase	6.66E-02	9.52E-03	0.0433859	-1.18E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	Cell surface protein fimafimbrial subunit	2.40E-02	9.53E-03	0.0433878	1.22E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	Glycosyl hydrolase	4.46E-01	9.55E-03	0.0434352	4.42E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	traD	8.96E-02	9.57E-03	0.0434825	-8.47E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_10070	3.87E-02	9.58E-03	0.0434844	9.65E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_2832	5.04E-02	9.68E-03	0.0438504	9.80E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_11922	1.10E-01	9.68E-03	0.0438504	6.53E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_5624	4.35E-01	9.83E-03	0.0444419	-4.79E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	glfT1	1.23E-01	9.84E-03	0.0444419	6.59E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	glfT2	1.23E-01	9.84E-03	0.0444419	6.59E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	Glycosyl transferase family 9	1.23E-01	9.86E-03	0.0444436	6.59E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_8970	7.10E-01	9.86E-03	0.0444436	5.55E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_808	3.92E-02	9.93E-03	0.0447146	-1.53E+00	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_4762	3.02E-01	9.94E-03	0.0447152	9.30E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_14597	2.79E-02	9.95E-03	0.0447158	1.22E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_11893	8.37E-02	9.97E-03	0.0447175	6.80E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	Fibro-slime domain protein	1.57E-02	9.98E-03	0.0447175	1.41E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	ABC superfamily ATP binding cassette transporter permease protein	4.57E-01	9.98E-03	0.0447175	4.76E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	Sortase-anchored surface protein	3.70E-01	9.99E-03	0.0447181	-4.78E-01	Health	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_1367	1.96E-02	1.01E-02	0.0451658	1.12E+00	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	group_1917	6.75E-02	1.02E-02	0.0455232	6.98E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	CRISPR-associated protein_CT1133	1.01E-01	1.02E-02	0.0455232	6.97E-01	IBD	FALSE	0	0	0
Bifidobacterium_adolescentis__335_1	2043	glgP	8.39E-01	1.03E-02	0.0458791	6.80E-01	IBD	FALSE	0	0	0
